queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
16607|1|3|0|0|-1|0|52|3|select * from `tabSales Order Item` where `parenttype` = 'Sales Order' and `parent` = 'SO-00022' and `parentfield` = 'items' order by idx asc
16608|2|11|0|1|-1|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 16:05:59.813132' > tsd.from_time and '2017-02-09 16:05:59.813132' < tsd.to_time) or ('2017-02-09 18:05:59.813132' > tsd.from_time and '2017-02-09 18:05:59.813132' < tsd.to_time) or ('2017-02-09 16:05:59.813132' <= tsd.from_time and '2017-02-09 18:05:59.813132' >= tsd.to_time)) and tsd.name!='93d57aed49' and ts.name!='TS-00038' and ts.docstatus < 2
16609|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Scrap Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:25:54.612893') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16610|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Bank Reconciliation' and `parentfield` = 'fields' order by idx asc
16611|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Shipping Rule' order by modified desc
16612|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Payment Entry' and `parentfield` = 'fields' order by idx asc
16613|1|3|0|0|-1|0|12|3|select * from `tabItem Website Specification` where `parenttype` = 'Item' and `parent` = '_Test PPT Item Raw C' and `parentfield` = 'website_specifications' order by idx asc
16614|1|2|0|0|-1|2|36|2|SELECT sum(debit_in_account_currency) - sum(credit_in_account_currency) FROM `tabGL Entry` gle WHERE posting_date <= '2017-02-09' and gle.account = '_Test Bank - _TC'
16615|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse 1 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:25:45.180917') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16616|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Depreciation Schedule'
16617|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Office Rent - CFEC' order by modified desc
16618|1|4|0|0|-1|0|12|4|select name from `tabUOM Conversion Detail` where parent='_Test FG Item 2' and parenttype='Item' and parentfield='uoms' and name not in ('b8bc85dc95')
16619|1|1|0|0|-1|0|29|1|select lft, rgt from `tabAccount` where name='Fixed Assets - CFEC'
16620|1|1|0|0|-1|0|48|1|select modified, docstatus from `tabStock Entry` where name = 'STE-00006' for update
16621|1|0|0|0|-1|2|25|0|select max(char_length(`assigned_by`)) from `tabToDo`
16622|1|4|0|0|-1|0|11|4|select name from `tabUserRole` where parent='test@example.com' and parenttype='User' and parentfield='user_roles' and name not in ('a496d47242','329a1b58b9','b1b0e80e75','7d80cfb0a0')
16623|1|1|0|0|-1|0|32|1|select name from `tabLeave Application` where `tabLeave Application`.status = 'Open' order by `tabLeave Application`.docstatus asc, `tabLeave Application`.`modified` DESC limit 0, 100
16624|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=512 or rgt=513
16625|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Web Page'
16626|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Order' and `parent` = 'SO-00035' and `parentfield` = 'taxes' order by idx asc
16627|1|1|0|0|-1|0|51|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Order Item` where `sales_order` = 'SO-00027' order by modified desc
16628|1|1|0|0|-1|0|18|1|select * from `tabSalary Component` where `name` = 'Basic Salary' order by modified desc
16629|1|1|0|0|-1|0|75|1|select `is_stock_item` from `tabItem` where `name` = '_Test Serialized Item' order by modified desc
16630|1|1|0|0|-1|0|75|1|select `max_discount` from `tabItem` where `name` = '_Test Serialized Item With Series' order by modified desc
16631|1|1|0|0|-1|0|18|1|select * from `tabSalary Component` where `name` = '_Test Allowance' order by modified desc
16632|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Sales - WP' order by modified desc
16633|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Indirect Income - _TC' order by modified desc
16634|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:26:24.694250') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16635|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Direct Expenses - 7cQ' order by modified desc
16636|1|1|0|0|-1|0|19|1|select `enabled` from `tabPrice List` where `name` = '_Test Price List 2' order by modified desc
16637|1|1|0|0|-1|0|31|1|select `company` from `tabWarehouse` where `name` = 'Stores - _TC' order by modified desc
16638|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Commission on Sales - _TC2' order by modified desc
16639|1|4|0|0|-1|0|18|4|select name from `tabBOM Operation` where parent='BOM-_Test Variant Item-001' and parenttype='BOM' and parentfield='operations' and name not in ('99c05808b2')
16640|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Customer' and `parent` = '_Test Customer 1 Renamed' and `parentfield` = 'sales_team' order by idx asc
16641|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Stock Assets - 7cQ' order by modified desc
16642|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=210 or rgt=211
16643|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Freight and Forwarding Charges - _TC2' order by modified desc
16644|1|4|0|0|-1|0|19|4|select name from `tabAcademic Term` where academic_year= '2014-2015' and term_name= '_Test Academic Term' and docstatus<2 and name != '2014-2015 (_Test Academic Term)'
16645|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'ff464de5a5' order by modified desc
16646|2|4|0|1|-1|6|131|5|select child.item_code, sum(abs(child.qty)) as qty, sum(abs(child.rejected_qty)) as rejected_qty, sum(abs(child.received_qty)) as received_qty from `tabPurchase Receipt Item` child, `tabPurchase Receipt` par where child.parent = par.name and par.docstatus = 1 and par.is_return = 1 and par.return_against = 'PREC-00008' group by item_code
16647|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Student Log' order by modified desc
16648|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=239 or rgt=240
16649|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = '_Test Write Off - _TC' order by modified desc
16650|1|3|0|0|-1|0|28|3|select `name` from `tabDesktop Icon` where `owner` = 'test@example.com' and `module_name` = 'User' and `standard` = 0 order by modified desc
16651|3|7|1|1|-1|0|56|9|select b.cost_center, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year='_Test Fiscal Year 2017' and ba.account='_Test Account Cost for Goods Sold - _TC' and b.docstatus=1 and exists(select name from `tabCost Center` where lft<=8 and rgt>=9 and name=b.cost_center)
16652|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Campaign' AND docstatus < 2
16653|1|1|0|0|-1|0|20|1|select `course_abbreviation` from `tabCourse` where `name` = '_Test Course' order by modified desc
16654|1|1|0|0|-1|0|28|1|select * from `tabBin` where `name` = 'BIN/0000041' order by modified desc
16655|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Accumulated Depreciation - WP' order by modified desc
16656|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabStock Ledger Entry` where name = 'SLE/00000104' for update
16657|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=389 or rgt=390
16658|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = 'Work In Progress - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) asc, name asc for update
16659|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'ToDo' AND docstatus < 2
16660|1|1|0|0|-1|0|75|1|select `max_discount` from `tabItem` where `name` = '_Test Item for Drop Shipping' order by modified desc
16661|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Sales - _TC' order by modified desc
16662|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=363 or rgt=364
16663|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Sales - WP' order by modified desc
16664|1|1|0|0|-1|0|32|1|select * from `tabLeave Application` where `name` = 'LAP/00007' order by modified desc
16665|1|1|0|0|-1|0|90|1|select `per_delivered` from `tabSales Order` where `name` = 'SO-00017' order by modified desc
16666|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=399 or rgt=400
16667|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = 'Stores - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:25:57.721933') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16668|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='SMS Center'
16669|1|1|0|0|-1|0|42|1|select `owner` from `tabJournal Entry` where `name` = 'JV-00013' order by modified desc
16670|1|2|0|0|-1|1|19|2|select sum(applicable_charges) from `tabLanded Cost Item` where docstatus = 1 and purchase_receipt_item = '1295c79e1f'
16671|1|16|0|0|-1|12|42|17|select * from `tabPricing Rule` where (item_code='_Test Item Home Desktop 100' or ifnull(item_group, '') in ('_Test Item Group Desktops', 'All Item Groups') or brand=NULL) and docstatus < 2 and disable = 0 and selling = 1 and ifnull(company, '') in ('_Test Company', '') and ifnull(customer, '') in ('_Test Customer', '') and ifnull(supplier, '') = '' and ifnull(supplier_type, '') = '' and ifnull(campaign, '') = '' and ifnull(sales_partner, '') = '' and ifnull(customer_group, '') in ('_Test Customer Group', 'All Customer Groups', '') and ifnull(territory, '') in ('_Test Territory', 'All Territories', '') and ifnull(for_price_list, '') in ('_Test Price List', '') and '2017-02-09' between ifnull(valid_from, '2000-01-01') and ifnull(valid_upto, '2500-12-31') order by priority desc, name desc
16672|1|1|0|0|-1|0|52|1|select `abbr` from `tabCompany` where `name` = '_Test Company 2' order by modified desc
16673|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Item Reorder' order by modified desc
16674|1|3|0|0|-1|0|12|3|select * from `tabItem Supplier` where `parenttype` = 'Item' and `parent` = '_Test Product Bundle Item' and `parentfield` = 'supplier_items' order by idx asc
16675|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = '_Test Payable USD - _TC1' order by modified desc
16676|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Telephone Expenses - WP' order by modified desc
16677|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabStock Ledger Entry` where name = 'SLE/00000056' for update
16678|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:23:37.294800') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16679|1|1|0|0|-1|0|28|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabMaterial Request Item` where `sales_order` = 'SO-00026' order by modified desc
16680|1|2|0|0|-1|0|34|2|select `name` from `tabTax Rule` where `use_for_shopping_cart` = 1 and `name` != 'TR0021' order by modified desc
16681|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Accounts Receivable - _TC2' order by modified desc
16682|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = '_Test Account Cost for Goods Sold - _TC' order by modified desc
16683|1|3|0|0|-1|0|12|3|select * from `tabItem Tax` where `parenttype` = 'Item' and `parent` = '_Test PPT Item Master' and `parentfield` = 'taxes' order by idx asc
16684|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Mode of Payment' and `parentfield` = 'fields' order by idx asc
16685|1|2|0|0|-1|0|3|2|select value from tabSingles where doctype='Stock Settings' and field='auto_insert_price_list_rate_if_missing'
16686|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:26:34.154957') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16687|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Loans (Liabilities) - WP' order by modified desc
16688|1|1|0|0|-1|0|18|1|select `name` from `tabCountry` where `name` = 'India' order by modified desc
16689|1|3|0|0|-1|0|12|3|select * from `tabItem Supplier` where `parenttype` = 'Item' and `parent` = '_Test Mix Product Bundle' and `parentfield` = 'supplier_items' order by idx asc
16690|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Office Rent - 7cQ' order by modified desc
16691|1|1|0|0|-1|0|55|1|select `full_name` from `tabUser` where `name` = 'Administrator' order by modified desc
16692|1|5|0|0|-1|4|36|6|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('2017-02-09', '12:25:58.022407') and name!='SLE/00000146' order by timestamp(posting_date, posting_time) asc, name asc for update
16693|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Guardian' order by modified desc
16694|3|6|0|2|-1|2|132|7|select bom_item.item_code, item.item_name, sum(bom_item.qty/ifnull(bom.quantity, 1)) * 4 as qty, item.description, item.image, item.stock_uom, item.default_warehouse, item.expense_account as expense_account, item.buying_cost_center as cost_center from `tabBOM Explosion Item` bom_item, `tabBOM` bom, `tabItem` item where bom_item.parent = bom.name and bom_item.docstatus < 2 and bom_item.parent = 'BOM-_Test FG Item-001' and item.name = bom_item.item_code and is_stock_item = 1 and item.is_sub_contracted_item = 0 group by item_code, stock_uom
16695|1|16|0|0|-1|12|42|17|select * from `tabPricing Rule` where (item_code='_Test Item' or ifnull(item_group, '') in ('All Item Groups', '_Test Item Group') or brand=NULL) and docstatus < 2 and disable = 0 and selling = 1 and ifnull(company, '') in ('_Test Company', '') and ifnull(customer, '') in ('_Test Customer USD', '') and ifnull(supplier, '') = '' and ifnull(supplier_type, '') = '' and ifnull(campaign, '') = '' and ifnull(sales_partner, '') = '' and ifnull(customer_group, '') in ('_Test Customer Group', 'All Customer Groups', '') and ifnull(territory, '') in ('_Test Territory', 'All Territories', '') and ifnull(for_price_list, '') in ('Standard Selling', '') and '2017-02-09' between ifnull(valid_from, '2000-01-01') and ifnull(valid_upto, '2500-12-31') order by priority desc, name desc
16696|1|3|0|0|-1|0|12|3|select * from `tabItem Quality Inspection Parameter` where `parenttype` = 'Item' and `parent` = 'Test Item for Merging 1' and `parentfield` = 'quality_parameters' order by idx asc
16697|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Application of Funds (Assets) - _TC' order by modified desc
