queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
1500|1|4|0|0|8|0|11|4|select name from `tabUserRole` where parent='test@example.com' and parenttype='User' and parentfield='user_roles' and name not in ('a496d47242','329a1b58b9','b1b0e80e75','7d80cfb0a0','3dcca4543d','3b7e2e6e19','a8777daf10')
1501|1|0|0|0|1|2|34|0|select max(char_length(`ref_name`)) from `tabEvent`
1502|1|2|0|0|5|0|3|2|select field, value from tabSingles where field in ('parenttype', 'parent') and doctype='Buying Settings'
1503|1|1|0|0|2|0|21|1|select name, `label` from `tabShipping Rule` where name in ('_Test Shipping Rule - India')
1504|1|1|0|0|2|0|57|1|select `tabDocType`.`name` from `tabDocType` where `tabDocType`.name like '%%yoyo%%' order by `tabDocType`.`modified` DESC
1506|1|1|0|0|2|0|35|1|select `exp_end_date` from `tabTask` where `name` = 'TASK00013' order by modified desc
1507|1|4|0|0|12|0|21|4|select share_name from tabDocShare where (user='testperm@example.com' or everyone=1) and share_doctype='User' and `write`=1
1508|1|3|0|0|8|0|33|3|select `name` from `tabCustom DocPerm` where `role` = 'Website Manager' and `permlevel` = 0 and `parent` = 'Blog Post' order by modified desc
1509|2|9|0|1|24|1|70|10|select 'Journal Entry' as reference_type, t1.name as reference_name, t1.remark as remarks, t2.debit_in_account_currency as amount, t2.name as reference_row, t2.reference_name as against_order from `tabJournal Entry` t1, `tabJournal Entry Account` t2 where t1.name = t2.parent and t2.account = 'Creditors - _TC' and t2.party_type = 'Supplier' and t2.party = '_Test Supplier' and t2.is_advance = 'Yes' and t1.docstatus = 1 and debit_in_account_currency > 0 and ( (t2.reference_type = 'Purchase Order' and ifnull(t2.reference_name, '') in ('PO-00006'))) order by t1.posting_date
1510|2|2|0|1|7|0|41|3|select distinct tabUserRole.parent from tabUserRole, tabDocPerm where tabDocPerm.parent = 'Blogger' and tabDocPerm.role = tabUserRole.role
1511|1|4|0|0|8|0|18|4|select name from `tabBOM Scrap Item` where parent='BOM-_Test FG Item-001' and parenttype='BOM' and parentfield='scrap_items' and name not in ('c2fdbc6680')
1512|1|2|0|0|6|0|38|2|select `name` from `tabBOM` where `is_default` = 1 and `item` = '_Test FG Item' order by modified desc
1513|1|1|0|0|3|0|28|1|select `communication`, `reference_doctype`, `reference_name` from `tabEmail Queue` where `message_id` = '20170209172141.2312.21853.0vExP838a1@erpnext.vm' order by modified desc
1514|1|16|0|0|50|12|42|17|select * from `tabPricing Rule` where (item_code='Macbook Pro' or ifnull(item_group, '') in ('All Item Groups') or brand=NULL) and docstatus < 2 and disable = 0 and selling = 1 and ifnull(company, '') in ('_Test Company', '') and ifnull(customer, '') in ('_Test Customer', '') and ifnull(supplier, '') = '' and ifnull(supplier_type, '') = '' and ifnull(campaign, '') = '' and ifnull(sales_partner, '') = '' and ifnull(customer_group, '') in ('_Test Customer Group', 'All Customer Groups', '') and ifnull(territory, '') in ('_Test Territory', 'All Territories', '') and ifnull(for_price_list, '') in ('Standard Selling', '') and '2017-02-09' between ifnull(valid_from, '2000-01-01') and ifnull(valid_upto, '2500-12-31') order by priority desc, name desc
1515|1|2|0|0|9|1|27|2|select activity_type, sum(hours) as total_hours from `tabTimesheet Detail` where project='_Test Project 1' and docstatus < 2 group by activity_type order by total_hours desc
1516|1|2|0|0|6|1|40|2|select * from `tabPOS Profile` where ifnull(user,'') = '' and company = '_Test Company'
1517|1|2|0|0|5|0|12|2|select `conversion_factor` from `tabUOM Conversion Detail` where `uom` = '_Test UOM' and `parent` in ('_Test Variant Item-S', '_Test Variant Item') order by modified desc
1518|1|2|0|0|6|0|29|2|select name from `tabAccount` where parent_account = 'Test Warehouse for Merging 1 - _TC' and docstatus != 2
1519|1|1|0|0|3|0|107|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabSales Invoice` where `amended_from` = 'SINV-00013' order by modified desc
1520|1|1|0|0|2|0|55|1|select `name` from `tabUser` where `name` != 'Guest' order by modified desc
1521|1|1|0|0|3|0|45|1|select distinct `reference_doctype`, parenttype from `tabCommunication` where `reference_doctype`='Role'
1522|1|3|0|0|7|0|24|3|select * from `tabPurchase Receipt Item Supplied` where `parenttype` = 'Purchase Receipt' and `parent` = 'PREC-00003' and `parentfield` = 'supplied_items' order by idx asc
1523|1|1|0|0|2|0|52|1|select `write_off_account`, `exchange_gain_loss_account`, `cost_center` from `tabCompany` where `name` = '_Test Company' order by modified desc
1524|1|4|0|0|8|0|11|4|select name from `tabEmployee Leave Approver` where parent='_T-Employee-0001' and parenttype='Employee' and parentfield='leave_approvers' and name not in ('5e98e0dc43','14114befc6')
1525|1|3|0|0|7|0|11|3|select * from `tabWebsite Item Group` where `parenttype` = 'Item' and `parent` = '_Test Item for Auto Price List' and `parentfield` = 'website_item_groups' order by idx asc
1526|1|0|0|0|0|0|36|0|select `tabStock Ledger Entry`.`name` from `tabStock Ledger Entry` order by `tabStock Ledger Entry`.`modified` DESC
1527|1|1|0|0|3|0|18|1|select DISTINCT parent from `tabBOM Operation` where workstation = '_Test Workstation 1'
1528|1|4|0|0|8|0|46|4|select name from `tabDocField` where parent='ToDo' and parenttype='DocType' and parentfield='fields' and name not in ('42594f37c5','1d33322d80','42e8905f4a','e3817df1d0','d1d9230160','107ba1f7c6','268bda199d','c95955c71d','eaa2a54c48','5f8c00dace','4cc0780e32','be1e4a09ab','0081b75292','e9b9d7af8a','511c09171d','615c245c92')
1530|1|2|0|0|5|0|36|2|select account, debit, credit from `tabGL Entry` where voucher_type='Sales Invoice' and voucher_no = 'SINV-00016' order by account
1531|1|1|0|0|2|0|19|1|select `name` from `tabAcademic Term` where `name` = '2014-2015 (_Test Academic Term)' order by modified desc
1532|1|1|0|0|3|0|20|1|select name from `tabJob Applicant` where `tabJob Applicant`.status = 'Open' order by `tabJob Applicant`.`modified` desc limit 0, 100
1533|1|1|0|0|3|0|52|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabDelivery Note Item` where `against_sales_invoice` = 'SINV-00013' order by modified desc
1534|1|1|0|0|2|0|75|1|select `item_group` from `tabItem` where `name` = '_Test FG Item' order by modified desc
1535|1|2|0|0|5|0|36|2|select `outgoing_rate` from `tabStock Ledger Entry` where `voucher_no` = 'PREC-00007' and `voucher_type` = 'Purchase Receipt' order by modified desc
1536|1|3|0|0|7|0|28|3|select * from `tabMaterial Request Item` where `parenttype` = 'Material Request' and `parent` = '_T-Material Request-00002' and `parentfield` = 'items' order by idx asc
1537|1|1|0|0|2|0|21|1|select * from `tabShipping Rule` where `name` = '_Test Shipping Rule - India' order by modified desc
1538|1|1|0|0|3|0|27|1|select name from `tabRequest for Quotation` where `tabRequest for Quotation`.docstatus = 0.0 order by `tabRequest for Quotation`.docstatus asc, `tabRequest for Quotation`.`modified` DESC limit 0, 100
1539|1|2|0|0|6|0|31|2|select * from `tabWarehouse` where lft=43 or rgt=44
1540|1|1|0|0|3|0|82|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabDelivery Note` where `amended_from` = 'DN-00015' order by modified desc
1541|1|4|0|0|10|2|36|3|SELECT sum(debit_in_account_currency) - sum(credit_in_account_currency) FROM `tabGL Entry` gle WHERE posting_date <= '2013-02-14' and posting_date >= '2013-01-01' and voucher_type != 'Period Closing Voucher' and gle.account = '_Test Account Cost for Goods Sold - _TC'
1542|1|2|0|0|5|0|41|2|select name from `tabSerial No` where item_code='_Test Serialized Item With Series' and warehouse='_Test Warehouse - _TC' order by timestamp(purchase_date, purchase_time) asc limit 1
1543|1|1|0|0|2|0|34|1|select `_comments` from `tabEvent` where `name` = 'EV00017' order by modified desc
1544|1|1|0|0|2|0|90|1|select modified, docstatus from `tabSales Order` where name = 'SO-00017' for update
1545|1|1|0|0|3|0|55|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Invoice Item` where `purchase_receipt` = 'PREC-00012' order by modified desc
1546|1|0|0|0|0|0|34|0|select distinct ref_type from `tabEvent`
1547|1|1|0|0|3|0|28|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabMaterial Request Item` where `sales_order` = 'SO-00013' order by modified desc
1548|1|1|0|0|2|0|22|1|select `name` from `tabTerritory` where `name` = 'United States' order by modified desc
1549|1|2|0|0|6|0|30|2|select name from `tabFile` where lft<2 and rgt>9 order by lft desc
1550|1|0|0|0|1|2|55|0|select max(char_length(`modified_by`)) from `tabUser`
1551|2|2|0|1|6|0|33|3|select `tabWorkflow`.`name`, `tabWorkflow`.`modified`, `tabWorkflow`.`docstatus` from `tabWorkflow` left join `tabWorkflow Transition` on (`tabWorkflow Transition`.parent = `tabWorkflow`.name) where `tabWorkflow Transition`.allowed = 'System Manager' order by `tabWorkflow`.`modified` desc
1552|1|2|0|0|7|2|36|2|SELECT sum(debit_in_account_currency) - sum(credit_in_account_currency) FROM `tabGL Entry` gle WHERE posting_date <= '2017-02-09 12:27:02.190850' and gle.account = '_Test Bank - _TC'
1553|1|1|0|0|3|0|41|1|select distinct `purchase_document_type`, parenttype from `tabSerial No` where `purchase_document_type`='Role'
1554|1|1|0|0|3|0|55|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabSales Invoice Item` where `asset` = 'Macbook Pro 1' order by modified desc
1555|1|1|0|0|2|0|35|1|select `is_frozen`, `disabled` from `tabCustomer` where `name` = '_Test Customer' order by modified desc
1556|1|1|0|0|2|0|107|1|select * from `tabSales Invoice` where `name` = 'SINV-00008' order by modified desc
1557|1|2|0|0|5|0|75|2|select name from `tabItem` where has_serial_no=1 and name in ('_Test Item', '_Test Item Home Desktop 100', '_Test FG Item')
1558|1|6|0|0|14|1|32|6|select sum(total_leave_days) from `tabLeave Application` where employee = '_T-Employee-0001' and docstatus < 2 and status in ('Open', 'Approved') and from_date = '2013-01-01' and to_date = '2013-01-05' and name != 'LAP/00011'
1559|1|0|0|0|1|2|55|0|select max(char_length(`github_username`)) from `tabUser`
1560|1|0|0|0|1|2|55|0|select max(char_length(`gender`)) from `tabUser`
1561|1|4|0|0|8|0|12|4|select name from `tabDynamic Link` where parent='_Test Contact for _Test Customer-_Test Customer' and parenttype='Contact' and parentfield='links' and name not in ('e67324e8dc')
1562|1|3|0|0|8|2|36|4|select distinct sle.voucher_type, sle.voucher_no from `tabStock Ledger Entry` sle where timestamp(sle.posting_date, sle.posting_time) >= timestamp('2017-02-09', '12:23:43.536528') and item_code in ('_Test Item', '_Test Item Home Desktop 100') and warehouse in ('_Test Warehouse - _TC') order by timestamp(sle.posting_date, sle.posting_time) asc, name asc
1563|2|5|0|1|14|1|51|6|select a.name from tabAsset a, `tabDepreciation Schedule` ds where a.name = ds.parent and a.docstatus=1 and ds.schedule_date<='2017-02-09' and a.status in ('Submitted', 'Partially Depreciated') and ifnull(ds.journal_entry, '')=''
1564|1|1|0|0|2|0|18|1|select `name` from `tabFiscal Year` where `name` = '_Test Fiscal Year 2012' order by modified desc
1565|1|2|0|0|6|0|27|2|select route, name, modified from `tabStudent Admission` where publish=1 and `route`='test-route-000' limit 1
1566|1|0|0|0|1|2|34|0|select max(char_length(`parenttype`)) from `tabEvent`
1567|1|2|0|0|6|0|86|2|select name from `tabPurchase Order` where `tabPurchase Order`.status not in ('Completed', 'Closed') and `tabPurchase Order`.docstatus < 2.0 order by `tabPurchase Order`.docstatus asc, `tabPurchase Order`.`modified` DESC limit 0, 100
1568|1|2|0|0|5|0|28|2|select `stock_value` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test Item' order by modified desc
1569|1|2|0|0|5|0|29|2|select `name` from `tabAccount` where `warehouse` = '_Test Warehouse - _TC' and `account_type` = 'Stock' order by modified desc
1570|2|4|2|0|14|0|29|5|select fy.name, fy.year_start_date, fy.year_end_date from `tabFiscal Year` fy where disabled = 0 and (not exists (select name from `tabFiscal Year Company` fyc where fyc.parent = fy.name) or exists(select company from `tabFiscal Year Company` fyc where fyc.parent = fy.name and fyc.company='Wind Power LLC') ) order by fy.year_start_date desc
1571|1|3|0|0|7|0|12|3|select * from `tabTask Depends On` where `parenttype` = 'Task' and `parent` = 'TASK00010' and `parentfield` = 'depends_on' order by idx asc
1572|1|2|0|0|5|0|17|2|select `name`, `target_name` from `tabTranslation` where `source_name` = 'Event' and `language` = 'en' order by modified desc
1573|2|11|0|1|26|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 13:55:59.427627' > tsd.from_time and '2017-02-09 13:55:59.427627' < tsd.to_time) or ('2017-02-09 15:55:59.427627' > tsd.from_time and '2017-02-09 15:55:59.427627' < tsd.to_time) or ('2017-02-09 13:55:59.427627' <= tsd.from_time and '2017-02-09 15:55:59.427627' >= tsd.to_time)) and tsd.name!='df9353a452' and ts.name!='TS-00012' and ts.docstatus < 2
1574|1|0|0|0|1|2|55|0|select max(char_length(`time_zone`)) from `tabUser`
1576|1|4|0|0|8|0|24|4|select name from `tabProduction Order Operation` where parent='PRO-00001' and parenttype='Production Order' and parentfield='operations' and name not in ('d41f644502')
1577|1|1|0|0|3|0|23|1|select bom_no from `tabBOM Item` where parent = 'BOM-_Test PPT Item SC B-001'
1578|1|1|0|0|3|0|37|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabAsset` where `purchase_invoice` = 'PINV-00005' order by modified desc
1579|1|4|0|0|8|0|55|4|select name from `tabPurchase Receipt Item` where parent='PREC-00012' and parenttype='Purchase Receipt' and parentfield='items' and name not in ('bd770fa806')
1580|1|2|0|0|5|0|76|2|select name from `tabPurchase Receipt` where docstatus = 1 and name = 'PREC-00003'
1581|1|1|0|0|3|0|45|1|select `name` from `tabCommunication` where `sender` = 'test_sender@example.com' order by modified desc
1582|1|3|0|0|7|0|14|3|select * from `tabSales Invoice Timesheet` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00013' and `parentfield` = 'timesheets' order by idx asc
1583|1|1|0|0|2|0|21|1|select `is_lwp` from `tabLeave Type` where `name` = '_Test Leave Type' order by modified desc
1584|1|1|0|0|2|0|57|1|select `owner` from `tabDocType` where `name` = 'ToDo' order by modified desc
1585|1|0|0|0|0|0|15|0|select distinct receipt_document_type from `tabLanded Cost Purchase Receipt`
1586|1|3|0|0|7|0|22|3|select * from `tabStock Reconciliation Item` where `parenttype` = 'Stock Reconciliation' and `parent` = 'SR/00011' and `parentfield` = 'items' order by idx asc
1587|1|1|0|0|2|0|35|1|select `credit_limit` from `tabCustomer` where `name` = 'Party Status Test - 1' order by modified desc
1588|2|1|0|1|4|0|66|2|select `tabUser`.`name`, `tabUser`.`user_type`, `tabUser`.`first_name`, `tabUser`.`last_name`, `tabUser`.`last_active`, `tabUserRole`.`role` from `tabUser` left join `tabUserRole` on (`tabUserRole`.parent = `tabUser`.name) order by `tabUser`.`modified` desc
1589|1|1|0|0|2|0|26|1|select `name` from `tabReport` where `name` = 'Permitted Documents For User' order by modified desc
1590|1|3|0|0|7|0|39|3|select * from `tabCustomize Form Field` where `parenttype` = 'Customize Form' and `parent` = 'Customize Form' and `parentfield` = 'fields' order by idx asc
1591|1|1|0|0|2|0|49|1|select `name` from `tabPayment Entry` where `name` = 'PE-00007' order by modified desc
1592|1|0|0|0|0|0|18|0|select name from `tabFiscal Year` limit 1
1593|1|0|0|0|0|0|57|0|select name, in_create, issingle, istable, read_only, module from tabDocType
1594|1|16|0|0|46|10|42|15|select * from `tabPricing Rule` where (item_code='Test Variant PRT' or item_code='_Test Variant Item' or ifnull(item_group, '') in ('All Item Groups', '_Test Item Group') or brand=NULL) and docstatus < 2 and disable = 0 and selling = 1 and ifnull(company, '') in ('_Test Company', '') and ifnull(customer, '') in ('_Test Customer', '') and ifnull(supplier, '') = '' and ifnull(supplier_type, '') = '' and ifnull(campaign, '') = '' and ifnull(sales_partner, '') = '' and ifnull(customer_group, '') in ('_Test Customer Group', 'All Customer Groups', '') and ifnull(territory, '') in ('_Test Territory', 'All Territories', '') and ifnull(for_price_list, '') in ('_Test Price List', '') order by priority desc, name desc
